OrgUnit,UID,Code,Parent,Short name,Description,Opening date,Closed date,comment,Feature type,Coordinates,URL,Contact person,Address,Email,Phone number
PRY Lgea Primary School Tom-ahar (7040151),AG0X66SQD38,7040151,FEN5VTLW71p,PRY Lgea Primary School Tom-ahar (7040151),,2002-01-01,,,,,,,TOM-AHAR MBATSAASE,,
PRY Lgea Primary School Tse-alu (7040152),B4PL4AFU1LX,7040152,FEN5VTLW71p,PRY Lgea Primary School Tse-alu (7040152),,1976-01-01,,,,,,,TSE- ALU,,
PRY Lgea Primary School Tse-kur (7040154),THEFGOGQWUF,7040154,FEN5VTLW71p,PRY Lgea Primary School Tse-kur (7040154),,1975-01-01,,,,,,,KUR-TOMBO MBATIE,,
PRY Lgea Primary School Tyogbenda (7040155),PA6UCMPSO0P,7040155,FEN5VTLW71p,PRY Lgea Primary School Tyogbenda (7040155),,1976-01-01,,,,,,,TYOGBENDA MBAJOR MBATIE,,
PRY Lgea Primary School Udwer (7040157),J6CHSPAPZ7M,7040157,FEN5VTLW71p,PRY Lgea Primary School Udwer (7040157),,1976-01-01,,,,,,,UDWER,,
PRY Lgea Primary School Ugbema (7040159),NBSDG5R7L3W,7040159,FEN5VTLW71p,PRY Lgea Primary School Ugbema (7040159),,1976-01-01,,,,,,,UGBEMA-MBAGEN,,
PRY Lgea Primary School Ushwa (7040161),VJ55JK7740O,7040161,FEN5VTLW71p,PRY Lgea Primary School Ushwa (7040161),,1976-01-01,,,,,,,USHWA,,
PRY Lgea Primary School Wado (7040162),YQZABP9MS7H,7040162,FEN5VTLW71p,PRY Lgea Primary School Wado (7040162),,2006-01-01,,,,,,,MBAWADO,,
PRY Lgea Primary School Yarkwan (7040163),UQGHPU9ZG3M,7040163,FEN5VTLW71p,PRY Lgea Primary School Yarkwan (7040163),,1976-01-01,,,,,,,TSE ALU MBAGOHO,,
PRY Lgea Primary School Yiase (7040165),CYRBQRI0BAN,7040165,FEN5VTLW71p,PRY Lgea Primary School Yiase (7040165),,1999-01-01,,,,,,,YIASE MBAGEN,,
PRY Lgea Primary School Yonatan (7040166),ZX1WTMK3HD7,7040166,FEN5VTLW71p,PRY Lgea Primary School Yonatan (7040166),,2011-01-01,,,,,,,TSE-ORGA,,
PRY Local Government For Special Needs Children Buruku (7040167),J7WXYFZPJ6A,7040167,FEN5VTLW71p,PRY Local Government For Special Needs Children B,,2013-01-01,,,,,,,BURUKU,,
PVT Loyalty National Nursery And Primary School Ortese Mbashian (7040168),Q558VA2Z2DW,7040168,FEN5VTLW71p,PVT Loyalty National Nursery And Primary School O,,1996-01-01,,,,,,,ORTESE-MBASHIAN,,
PVT Majesty Intl School Tyogbenda Mbajor (7040169),Z4DIBO45GIJ,7040169,FEN5VTLW71p,PVT Majesty Intl School Tyogbenda Mbajor (7040169,,2009-01-01,,,,,,,TYOGBENDA,,
PVT Mcss Staff Nursery And Primary School (7040178),VXFIDG61CZE,7040178,FEN5VTLW71p,PVT Mcss Staff Nursery And Primary School (704017,,1992-01-01,,,,,,,ABWA-MBAGEN,,
PVT Mlan Nursery And Primary School Anchiha (7040179),BS8YOW58UHY,7040179,FEN5VTLW71p,PVT Mlan Nursery And Primary School Anchiha (7040,,2007-01-01,,,,,,,ANCHIHA-MBAGEN,,
PRY Nkst Primary School Agbonor (7040185),XIAZ08Z8II4,7040185,FEN5VTLW71p,PRY Nkst Primary School Agbonor (7040185),,1938-01-01,,,,,,,AGBONOR,,
PRY Nkst Primary School Agine-nongov (7040186),H9P34BU84IF,7040186,FEN5VTLW71p,PRY Nkst Primary School Agine-nongov (7040186),,1946-01-01,,,,,,,IORAPUU,,
PRY Nkst Primary School Ajohol (7040187),P2VOKNNO7XZ,7040187,FEN5VTLW71p,PRY Nkst Primary School Ajohol (7040187),,1931-01-01,,,,,,,AJOHOL-MBAGEN,,
PRY Nkst Primary School Akaanya (7040188),T0KHBBIGOYV,7040188,FEN5VTLW71p,PRY Nkst Primary School Akaanya (7040188),,1939-01-01,,,,,,,GBAKA-MBAGUNE,,
PRY Nkst Primary School Ako (7040189),O33BS6EPRQN,7040189,FEN5VTLW71p,PRY Nkst Primary School Ako (7040189),,1936-01-01,,,,,,,AKO-KUSUV,,
PRY Nkst Primary School Akuraga (7040190),ZLZG9CEEND6,7040190,FEN5VTLW71p,PRY Nkst Primary School Akuraga (7040190),,1976-01-01,,,,,,,AKURAGA,,
PRY Nkst Primary School Chia (7040192),F7IZXPTREVQ,7040192,FEN5VTLW71p,PRY Nkst Primary School Chia (7040192),,1964-01-01,,,,,,,CHIA,,
PRY Nkst Primary School Gai (7040193),OLKJS9YUQF1,7040193,FEN5VTLW71p,PRY Nkst Primary School Gai (7040193),,1947-01-01,,,,,,,GAI-MBAGEN,,
PRY Nkst Primary School Garagboughul (7040194),YZUM57QEGS3,7040194,FEN5VTLW71p,PRY Nkst Primary School Garagboughul (7040194),,1937-01-01,,,,,,,GARAGBOGHOL-SHOROV,,
PRY Nkst Primary School Iordye (7040197),BTKT5L4Y9KE,7040197,FEN5VTLW71p,PRY Nkst Primary School Iordye (7040197),,1942-01-01,,,,,,,ADI ETULO,,
PRY Nkst Primary School Ishan (7040198),BXOHGQ3PF69,7040198,FEN5VTLW71p,PRY Nkst Primary School Ishan (7040198),,1964-01-01,,,,,,,MBAKYER,,
PRY Nkst Primary School Torgbema (7040200),QUXBBGHNV70,7040200,FEN5VTLW71p,PRY Nkst Primary School Torgbema (7040200),,1976-01-01,,,,,,,MBA-APEN,,
PRY Nkst Primary School Tough (7040201),MM0ORRPT0YK,7040201,FEN5VTLW71p,PRY Nkst Primary School Tough (7040201),,1976-01-01,,,,,,,MBABEJA-MBATYOUGH,,
PRY Nkst Primary School Tyonzughul (7040202),K2NUEPLJ4HH,7040202,FEN5VTLW71p,PRY Nkst Primary School Tyonzughul (7040202),,1975-01-01,,,,,,,TOMATAAN BAR,,
PRY Nkst Primary School Uatsor (7040204),HMOD7N1HRW9,7040204,FEN5VTLW71p,PRY Nkst Primary School Uatsor (7040204),,1975-01-01,,,,,,,UATSOR,,
PRY Nkst Primary School Zua (7040206),KI6T60UUYR1,7040206,FEN5VTLW71p,PRY Nkst Primary School Zua (7040206),,1960-01-01,,,,,,,ZUA-MBAGEN MBATSER,,
PVT Nkst Staff Nursery And Primary School Angir-mbagen (7040207),ZGC58TKQJZJ,7040207,FEN5VTLW71p,PVT Nkst Staff Nursery And Primary School Angir-m,,2016-01-01,,,,,,,TOFI-MBAGEN,,
PRY Nkst Primary School Aminde (7040208),NVXX2P6Q86U,7040208,FEN5VTLW71p,PRY Nkst Primary School Aminde (7040208),,1937-01-01,,,,,,,AMINDE- MBALAGH,,
PVT Pfc Staff Nursery And Primary School (7040210),XT451KXF38E,7040210,FEN5VTLW71p,PVT Pfc Staff Nursery And Primary School (7040210,,2010-01-01,,,,,,,PATRIC FOLEY,,
PRY Rcm Primary School Abwa (7040211),JXY8AA98WMJ,7040211,FEN5VTLW71p,PRY Rcm Primary School Abwa (7040211),,1938-01-01,,,,,,,ABWA-MBAGEN,,
PRY Rcm Primary School Agine-mbatyough (7040213),JKWTNLV9Y19,7040213,FEN5VTLW71p,PRY Rcm Primary School Agine-mbatyough (7040213),,1949-01-01,,,,,,,DIWA-MBAGEN,,
PRY Rcm Primary School Akume (7040214),FMBR7JVWY4Y,7040214,FEN5VTLW71p,PRY Rcm Primary School Akume (7040214),,1932-01-01,,,,,,,AKUME,,
PRY Rcm Primary School Akura-kusuv (7040215),BY7JZ8SNGG8,7040215,FEN5VTLW71p,PRY Rcm Primary School Akura-kusuv (7040215),,1950-01-01,,,,,,,AKURA-KUSUV,,
PRY Rcm Primary School Amaaihundu (7040216),G1OYDURYLMR,7040216,FEN5VTLW71p,PRY Rcm Primary School Amaaihundu (7040216),,1965-01-01,,,,,,,AMAAIHUNDU,,
PRY Rcm Primary School Ankunya (7040217),HTOIH8CCRWD,7040217,FEN5VTLW71p,PRY Rcm Primary School Ankunya (7040217),,1942-01-01,,,,,,,MBAIKYONGO VILLAGE,,
PRY Rcm Primary School Anongo (7040218),Y8MPRYPRCSR,7040218,FEN5VTLW71p,PRY Rcm Primary School Anongo (7040218),,1960-01-01,,,,,,,ANONGO-TYOWANYE SHOROV,,
PRY Rcm Primary School Damkor (7040219),DKBC7R5UNEI,7040219,FEN5VTLW71p,PRY Rcm Primary School Damkor (7040219),,1964-01-01,,,,,,,ADI OKPASHILA,,
PRY Rcm Primary School Dzever (7040220),CC80086P95L,7040220,FEN5VTLW71p,PRY Rcm Primary School Dzever (7040220),,1976-01-01,,,,,,,TOMAHAR,,
PRY Rcm Primary School Garba (7040222),CX7J27AQM1R,7040222,FEN5VTLW71p,PRY Rcm Primary School Garba (7040222),,1947-01-01,,,,,,,MBAGEN,,
PRY Rcm Primary School Gbanyam (7040223),QBPVOZ80M0L,7040223,FEN5VTLW71p,PRY Rcm Primary School Gbanyam (7040223),,1976-01-01,,,,,,,GBANYAM,,
PRY Rcm Primary School Leghem (7040224),B75EONKJ48W,7040224,FEN5VTLW71p,PRY Rcm Primary School Leghem (7040224),,1944-01-01,,,,,,,LEGHEM,,
PRY Rcm Primary School Ngbegha (7040225),KI1QA52O4GM,7040225,FEN5VTLW71p,PRY Rcm Primary School Ngbegha (7040225),,1959-01-01,,,,,,,NGBEGHA,,
PRY Rcm Primary School Nyolum (7040226),ONW5DDVBVVT,7040226,FEN5VTLW71p,PRY Rcm Primary School Nyolum (7040226),,1976-01-01,,,,,,,NYOLUN TOMBO MBALAGH,,
PRY Rcm Primary School Orahii (7040227),XJGRH2B2TRM,7040227,FEN5VTLW71p,PRY Rcm Primary School Orahii (7040227),,1972-01-01,,,,,,,ORAHII KUSUV,,
PRY Rcm Primary School Sokpo (7040228),VL71YWABYN5,7040228,FEN5VTLW71p,PRY Rcm Primary School Sokpo (7040228),,1948-01-01,,,,,,,MBAGBAABO,,
PRY Rcm Primary School Tse-igba (7040229),Q6HQWZ5LMG0,7040229,FEN5VTLW71p,PRY Rcm Primary School Tse-igba (7040229),,1976-01-01,,,,,,,TSE-IGBA,,
PRY Rcm Primary School Vongo (7040230),H2QF9QENLFS,7040230,FEN5VTLW71p,PRY Rcm Primary School Vongo (7040230),,1966-01-01,,,,,,,VONGO,,
PRY Rcm Primary School Yegh (7040231),S2JDDGF2H02,7040231,FEN5VTLW71p,PRY Rcm Primary School Yegh (7040231),,1962-01-01,,,,,,,TOM-ATAAN KUSUV,,
PVT Rem Nursery And Primary Shonto Mbalagh (7040232),RA5W4RHH5Q0,7040232,FEN5VTLW71p,PVT Rem Nursery And Primary Shonto Mbalagh (70402,,2015-01-01,,,,,,,SHONTO,,
PVT Reverend Joshua Jatau Markus Nursery And Primary School Adi-etulo (7040234),PMC0EBBJ53Y,7040234,FEN5VTLW71p,PVT Reverend Joshua Jatau Markus Nursery And Prim,,2012-01-01,,,,,,,ADI-ETULO EGYE,,
PVT Royal Nursery And Primary School (7040236),IA8LJCPTBIF,7040236,FEN5VTLW71p,PVT Royal Nursery And Primary School (7040236),,1994-01-01,,,,,,,BURUKU,,
PVT Royal Academy Nurpri School Otsafu-etulo (7040238),MG57JTCKA34,7040238,FEN5VTLW71p,PVT Royal Academy Nurpri School Otsafu-etulo (704,,2014-01-01,,,,,,,OTSAFU-ETULO,,
PVT Ruthnan Kchad Command Nursery And Primary School Tomanyiin (7040241),DJTHMMLP7RP,7040241,FEN5VTLW71p,PVT Ruthnan Kchad Command Nursery And Primary Sch,,2009-01-01,,,,,,,ANONGO MBAYAKA KUSUV,,
PVT St Gabriels Nursery And Primary School (7040244),EYVK24XM0XI,7040244,FEN5VTLW71p,PVT St Gabriels Nursery And Primary School (70402,,1993-01-01,,,,,,,GBILLEKAA KUSUV,,
PVT St Simon Anglican Primary School Ikyaa-mbayambatie (7040246),ZL447DO1K76,7040246,FEN5VTLW71p,PVT St Simon Anglican Primary School Ikyaa-mbayam,,1961-01-01,,,,,,,IKYAA-MBAYA,,
PVT St Agnes Nursery And Primary School Tyogbenda-mbajor (7040247),HBOTGD79A6T,7040247,FEN5VTLW71p,PVT St Agnes Nursery And Primary School Tyogbenda,,2013-01-01,,,,,,,TYOGBENDA,,
PRY St Johns Primary School Surma-mbagen (7040248),DSY5T3XI6ZA,7040248,FEN5VTLW71p,PRY St Johns Primary School Surma-mbagen (7040248,,2006-01-01,,,,,,,SURMA-MBAGEN,,
PRY St Petersprimary School Buruku (7040251),CI8KGG89GQF,7040251,FEN5VTLW71p,PRY St Petersprimary School Buruku (7040251),,1960-01-01,,,,,,,BURUKU,,
PVT Staff Nursery &amp Primary School School Gss (7040252),BCLKZZC8UL6,7040252,FEN5VTLW71p,PVT Staff Nursery &amp Primary School School Gss ,,2000-01-01,,,,,,,STAFF NUR. AND PRI. SCH. GOVT SEC SCH. BURUKU,,
PVT Sun-shine Nursery And Primary School Tine-nune (7040253),QTO7VIIRNQ0,7040253,FEN5VTLW71p,PVT Sun-shine Nursery And Primary School Tine-nun,,2015-01-01,,,,,,,TINE-NUNE,,
PVT Tom Gerards Nursery And Primary School Ugbema (7040257),T7SCH6P13ZX,7040257,FEN5VTLW71p,PVT Tom Gerards Nursery And Primary School Ugbema,,1988-01-01,,,,,,,UGBEMA-MBAGEN,,
PVT Township Nur Pri Sch Anshav Kusuv (7040259),TYOSUMDEQ4B,7040259,FEN5VTLW71p,PVT Township Nur Pri Sch Anshav Kusuv (7040259),,2011-01-01,,,,,,,ANSHAV KUSUV,,
PVT Treasure Children Academy Igyula (7040260),XYVZMIYTUG7,7040260,FEN5VTLW71p,PVT Treasure Children Academy Igyula (7040260),,2011-01-01,,,,,,,IGYULA TOMBO- MBALAGH,,
PVT Wisdom Nursery And Primary School Jingir Tombo Mbalagh (7040298),OFZ0M9IUICF,7040298,FEN5VTLW71p,PVT Wisdom Nursery And Primary School Jingir Tomb,,2013-01-01,,,,,,,GINGIR,,
PVT Dominion International Nursery And Primary School (7040312),TEM573QEJO6,7040312,FEN5VTLW71p,PVT Dominion International Nursery And Primary Sc,,2014-01-01,,,,,,,BURUKU,,
PVT St Peters Academy Academy Buruku (7040318),T7IJCUV5YBJ,7040318,FEN5VTLW71p,PVT St Peters Academy Academy Buruku (7040318),,2020-01-01,,,,,,,BURUKU TOWN,,
PVT Tiga Peace Academy (7040321),T20FE9UN1JO,7040321,FEN5VTLW71p,PVT Tiga Peace Academy (7040321),,2011-01-01,,,,,,,TIGBA ,,
PVT Golden Nursery And Primary School Gbaja Mbatie (7040322),V54ZQJTTVW8,7040322,FEN5VTLW71p,PVT Golden Nursery And Primary School Gbaja Mbati,,2019-01-01,,,,,,,GBAJA MBATIE,,
PVT St Marys Children Academy Ortese-mbashian (7040324),X3WHADBXGL8,7040324,FEN5VTLW71p,PVT St Marys Children Academy Ortese-mbashian (70,,2010-01-01,,,,,,,ORTESE-MBASHIAN,,
PVT Nkst Nursery And Primary School (7040327),S6CPH2W34WE,7040327,FEN5VTLW71p,PVT Nkst Nursery And Primary School (7040327),,2019-01-01,,,,,,,IORDYE,,
PVT Linda Jukwe Catholic Nursery And Primary School Agbou Ado-etulo (7040330),TL8ERRR2CYW,7040330,FEN5VTLW71p,PVT Linda Jukwe Catholic Nursery And Primary Scho,,2004-01-01,,,,,,,ADI - ETULO,,
PVT Abaa Nursery And Primary School Mbakwadam (7050001),ZGKE5KLUEIW,7050001,UUMpvPcubGe,PVT Abaa Nursery And Primary School Mbakwadam (70,,1999-01-01,,,,,,,ABAA MBATIEREV,,
PVT Adura Sensitive Nursery And Primary School Tyuyo Mbateriev (7050002),NCBOQ8S2YDV,7050002,UUMpvPcubGe,PVT Adura Sensitive Nursery And Primary School Ty,,2012-01-01,,,,,,,MBADUMBE,,
PVT Ambassador Nursery And Primary School Kyado Yandev (7050006),JR7HYPE6KR2,7050006,UUMpvPcubGe,PVT Ambassador Nursery And Primary School Kyado Y,,1995-01-01,,,,,,,KYADO- YANDEV,,
PVT Anwan Trinity Academy Agbum Mbatierev (7050009),P64NSAONRVJ,7050009,UUMpvPcubGe,PVT Anwan Trinity Academy Agbum Mbatierev (705000,,2015-01-01,,,,,,,AGBUM,,
PRY Assemblies Of God Primary School Yandev (7050010),ANXE5LIRNV9,7050010,UUMpvPcubGe,PRY Assemblies Of God Primary School Yandev (7050,,1966-01-01,,,,,,,YANDEV,,
PVT Aunty Ayam Nursery And Primary School Gboko (7050011),L27TMPGPOGX,7050011,UUMpvPcubGe,PVT Aunty Ayam Nursery And Primary School Gboko (,,1994-01-01,,,,,,,TOWN,,
PVT Aunty Jessica Academy Kyado Yandev Gboko (7050012),PEQJS07467B,7050012,UUMpvPcubGe,PVT Aunty Jessica Academy Kyado Yandev Gboko (705,,2011-01-01,,,,,,,KYADO YANDEV,,
PVT Bright Child Academy Yandev Gboko (7050016),AG3BBZYO9VZ,7050016,UUMpvPcubGe,PVT Bright Child Academy Yandev Gboko (7050016),,2016-01-01,,,,,,,YANDEV,,
PVT Bristow Nursery And Primary School Gboko (7050017),RPRFIHQY29I,7050017,UUMpvPcubGe,PVT Bristow Nursery And Primary School Gboko (705,,1996-01-01,,,,,,,GBOKO,,
PVT Community Staff Nursery And Primary School Yandev (7050020),WUD2VV3RUZB,7050020,UUMpvPcubGe,PVT Community Staff Nursery And Primary School Ya,,2016-01-01,,,,,,,YANDEV,,
PVT Gboko International Nursery And Primary School Gra Gboko (7050033),O2VHM9VGK6T,7050033,UUMpvPcubGe,PVT Gboko International Nursery And Primary Schoo,,1991-01-01,,,,,,,GBOKO,,
PVT Global Children Academy (7050035),NJRL972O64Y,7050035,UUMpvPcubGe,PVT Global Children Academy (7050035),,2012-01-01,,,,,,,GBOKO,,
PRY Glory Nursery And Primary School (7050036),NW7TTIB2VLG,7050036,UUMpvPcubGe,PRY Glory Nursery And Primary School (7050036),,2019-01-01,,,,,,,MBANYAM- MBATIEREV,,
PVT Golden Key Nursery And Primary School Gboko (7050037),EPL61FBDE1H,7050037,UUMpvPcubGe,PVT Golden Key Nursery And Primary School Gboko (,,1998-01-01,,,,,,,GBOKO,,
PVT Guda Academy Nursery And Primary School Ishundugh (7050039),OPBLS3SV51J,7050039,UUMpvPcubGe,PVT Guda Academy Nursery And Primary School Ishun,,2014-01-01,,,,,,,VILLAGE,,
PVT Holy Child Nursery Primary School Gboko West (7050042),HXHJVKIZ7AO,7050042,UUMpvPcubGe,PVT Holy Child Nursery Primary School Gboko West ,,1983-01-01,,,,,,,GBOKO WEST,,
PVT Hull Academy Nursery And Primary School Gboko (7050043),W6GJ6L2G3A2,7050043,UUMpvPcubGe,PVT Hull Academy Nursery And Primary School Gboko,,2015-01-01,,,,,,,GBOKO,,
PVT Iza Nursery And Primary School Kuha (7050047),N6G7LO48EG8,7050047,UUMpvPcubGe,PVT Iza Nursery And Primary School Kuha (7050047),,2010-01-01,,,,,,,MBATIEREV,,
PVT Joy-son Academy Ikpa Mbatierev (7050049),P5EVVRLTEZO,7050049,UUMpvPcubGe,PVT Joy-son Academy Ikpa Mbatierev (7050049),,2004-01-01,,,,,,,MBATIEREV,,
PVT Kingdom Harvest Acedemy Gboko (7050055),OBL6XR402CR,7050055,UUMpvPcubGe,PVT Kingdom Harvest Acedemy Gboko (7050055),,2015-01-01,,,,,,,GBOKO,,
PVT Kingdom Nursery And Primary School Ngimbo (7050057),TGP1XOLXG4V,7050057,UUMpvPcubGe,PVT Kingdom Nursery And Primary School Ngimbo (70,,2015-01-01,,,,,,,MBADAM MBATIEREV,,
PRY L G E A Primary School Affoh (7050060),MLYTC3WCCH3,7050060,UUMpvPcubGe,PRY L G E A Primary School Affoh (7050060),,2005-01-01,,,,,,,YANDEV,,
PRY L G E A Primary School Akumbur-mbatiav (7050061),KZAGQL5VFFN,7050061,UUMpvPcubGe,PRY L G E A Primary School Akumbur-mbatiav (70500,,1958-01-01,,,,,,,AKUMBUR,,
PRY L G E A Primary School Anwan (7050062),MSMQGPDF3HY,7050062,UUMpvPcubGe,PRY L G E A Primary School Anwan (7050062),,1976-01-01,,,,,,,KUHA- MBATIEREV,,
PRY L G E A Primary School Duuv -ipav (7050063),OCQOASGWQK5,7050063,UUMpvPcubGe,PRY L G E A Primary School Duuv -ipav (7050063),,1976-01-01,,,,,,,ANCHONGO,,
PRY L G E A Primary School Orngudwem (7050064),MQJ3M75MMSF,7050064,UUMpvPcubGe,PRY L G E A Primary School Orngudwem (7050064),,1976-01-01,,,,,,,TSEE DWEM,,
PRY L G E A Prmary School Ambor-ipav (7050066),CECJFQ5XVGX,7050066,UUMpvPcubGe,PRY L G E A Prmary School Ambor-ipav (7050066),,1971-01-01,,,,,,,IKYUEN,,
PRY L Gea Primary School Achidam (7050067),C7NY5SJQ3V1,7050067,UUMpvPcubGe,PRY L Gea Primary School Achidam (7050067),,1976-01-01,,,,,,,ACHIDAM-MBATIAV,,
PVT Laurel Children Acedemy Gboko (7050070),S5FNYM7CO61,7050070,UUMpvPcubGe,PVT Laurel Children Acedemy Gboko (7050070),,2003-01-01,,,,,,,GBOKO,,
PRY Lgea Primar School Anyiman (7050072),URO9YBN5CRK,7050072,UUMpvPcubGe,PRY Lgea Primar School Anyiman (7050072),,1954-01-01,,,,,,,ANYIMAN GBOKO WEST,,
PRY Lgea Primary School Kusugh (7050075),K3NG89HTDH8,7050075,UUMpvPcubGe,PRY Lgea Primary School Kusugh (7050075),,1976-01-01,,,,,,,MBATIEREV,,
PRY Lgea Primary School Mbaamenge (7050076),DNND94YBITT,7050076,UUMpvPcubGe,PRY Lgea Primary School Mbaamenge (7050076),,1974-01-01,,,,,,,VILLAGE,,
PRY Lgea Primary School Mkanan Mbayion (7050077),CL7W3Y1L96V,7050077,UUMpvPcubGe,PRY Lgea Primary School Mkanan Mbayion (7050077),,1993-01-01,,,,,,,VILLAGE,,
PRY Lgea Primary School Abaver (7050078),CB6XH1VLZCP,7050078,UUMpvPcubGe,PRY Lgea Primary School Abaver (7050078),,1976-01-01,,,,,,,GBOKO,,
PRY Lgea Primary School Abua Mbatiav (7050079),WHJZPSBJQ7Z,7050079,UUMpvPcubGe,PRY Lgea Primary School Abua Mbatiav (7050079),,2010-01-01,,,,,,,ABUA MBATIAV,,
PRY Lgea Primary School Abur (7050080),GTTNSRNM2X6,7050080,UUMpvPcubGe,PRY Lgea Primary School Abur (7050080),,1994-01-01,,,,,,,MBAYION,,
PRY Lgea Primary School Adamate (7050081),KNKJND1GMO6,7050081,UUMpvPcubGe,PRY Lgea Primary School Adamate (7050081),,1976-01-01,,,,,,,UKPEKPE COUNCIL WARD MBAYION,,
PRY Lgea Primary School Agayo (7050082),SWQ9VRCNY1R,7050082,UUMpvPcubGe,PRY Lgea Primary School Agayo (7050082),,1976-01-01,,,,,,,MBATIEREV,,
PRY Lgea Primary School Agbile (7050084),ABRIIR5IQQL,7050084,UUMpvPcubGe,PRY Lgea Primary School Agbile (7050084),,1960-01-01,,,,,,,GBOKO/AGBILE,,
PRY Lgea Primary School Agera (7050085),L3HBY9GKJ30,7050085,UUMpvPcubGe,PRY Lgea Primary School Agera (7050085),,1964-01-01,,,,,,,AGERA MBATIAV,,
PRY Lgea Primary School Akera (7050086),QQZ3TL6A6LB,7050086,UUMpvPcubGe,PRY Lgea Primary School Akera (7050086),,1976-01-01,,,,,,,MBASUR,,
PRY Lgea Primary School Akovur (7050087),I4Q1URTV64M,7050087,UUMpvPcubGe,PRY Lgea Primary School Akovur (7050087),,1992-01-01,,,,,,,YANDEV,,
PRY Lgea Primary School Akpenember-mbatiav (7050090),BW2IN21RW3Z,7050090,UUMpvPcubGe,PRY Lgea Primary School Akpenember-mbatiav (70500,,1964-01-01,,,,,,,AKPENEMBER MBATIAV,,
PRY Lgea Primary School Akpera-ipav (7050091),P0ABZYY03W0,7050091,UUMpvPcubGe,PRY Lgea Primary School Akpera-ipav (7050091),,2000-01-01,,,,,,,MBAALOM-IPAV,,
PRY Lgea Primary School Akume (7050092),EYFT3DMLYEU,7050092,UUMpvPcubGe,PRY Lgea Primary School Akume (7050092),,1955-01-01,,,,,,,GBOKO MBAYION MBATSER,,
PRY Lgea Primary School Ande (7050093),QUQN3PFU8KV,7050093,UUMpvPcubGe,PRY Lgea Primary School Ande (7050093),,1953-01-01,,,,,,,ATONKO MBAIKYA MBAYION,,
PRY Lgea Primary School Ande - Akema (7050094),YPRMD6945B5,7050094,UUMpvPcubGe,PRY Lgea Primary School Ande - Akema (7050094),,1996-01-01,,,,,,,TOWN,,
PRY Lgea Primary School Angwe - Ipav (7050095),OV5UEXZH3XU,7050095,UUMpvPcubGe,PRY Lgea Primary School Angwe - Ipav (7050095),,2001-01-01,,,,,,,ANGWE-MBAIKYUNDU,,
PRY Lgea Primary School Ankum (7050098),KUGQGKED2MI,7050098,UUMpvPcubGe,PRY Lgea Primary School Ankum (7050098),,1976-01-01,,,,,,,ANKUM MBAYION,,
PRY Lgea Primary School Anooko (7050099),VMVMNU63RNL,7050099,UUMpvPcubGe,PRY Lgea Primary School Anooko (7050099),,2006-01-01,,,,,,,ANOOKO,,
PRY Lgea Primary School Anum (7050100),BFT0UKVZT4E,7050100,UUMpvPcubGe,PRY Lgea Primary School Anum (7050100),,1976-01-01,,,,,,,ANUM-MBAIHYANDE,,
PRY Lgea Primary School Aper-usu (7050101),ZIY9NCBATO1,7050101,UUMpvPcubGe,PRY Lgea Primary School Aper-usu (7050101),,1990-01-01,,,,,,,MBAYION,,
PRY Lgea Primary School Atimzungwe (7050102),XEN8XX7MXBV,7050102,UUMpvPcubGe,PRY Lgea Primary School Atimzungwe (7050102),,1976-01-01,,,,,,,ATIMZUNGWE-MBATIAV,,
PRY Lgea Primary School Atsado-ipav (7050103),YOV90NFS110,7050103,UUMpvPcubGe,PRY Lgea Primary School Atsado-ipav (7050103),,1991-01-01,,,,,,,ATSADO-IPAV UKOUGH,,
PRY Lgea Primary School Atuur Mbayion (7050104),J4LNREFH8UY,7050104,UUMpvPcubGe,PRY Lgea Primary School Atuur Mbayion (7050104),,1976-01-01,,,,,,,GBOKO,,
PRY Lgea Primary School Avervor (7050105),FGLWG60TH7G,7050105,UUMpvPcubGe,PRY Lgea Primary School Avervor (7050105),,1976-01-01,,,,,,,UKOUGH,,
PRY Lgea Primary School Begha (7050106),ZYREQPGH6SO,7050106,UUMpvPcubGe,PRY Lgea Primary School Begha (7050106),,1976-01-01,,,,,,,MBATIEREV,,
PRY Lgea Primary School Bunde (7050107),PRHBWBT80CL,7050107,UUMpvPcubGe,PRY Lgea Primary School Bunde (7050107),,1945-01-01,,,,,,,VILLAGE,,
PRY Lgea Primary School Buter (7050108),P2YHICJ68O9,7050108,UUMpvPcubGe,PRY Lgea Primary School Buter (7050108),,1976-01-01,,,,,,,GBOKO NORTH,,
PRY Lgea Primary School Chilyongu (7050109),R0JAHH4VLAA,7050109,UUMpvPcubGe,PRY Lgea Primary School Chilyongu (7050109),,1962-01-01,,,,,,,CHILYONGU-IPAV,,
PRY Lgea Primary School Demoga Mbayen Annex (7050110),XFC4J0VYU2K,7050110,UUMpvPcubGe,PRY Lgea Primary School Demoga Mbayen Annex (7050,,2017-01-01,,,,,,,DEMOGA MBAYEN,,
PRY Lgea Primary School Duur (7050111),F527BJV0X4F,7050111,UUMpvPcubGe,PRY Lgea Primary School Duur (7050111),,1944-01-01,,,,,,,DUUR,,
PRY Lgea Primary School Foga (7050112),IJG7Z5EFC73,7050112,UUMpvPcubGe,PRY Lgea Primary School Foga (7050112),,1965-01-01,,,,,,,FOGA,,
PRY Lgea Primary School Foyum (7050113),XDOHPZOXKAK,7050113,UUMpvPcubGe,PRY Lgea Primary School Foyum (7050113),,1976-01-01,,,,,,,UKOUGH MBATIAV,,
